ID,Target Pressure (bar)
683,0.164223
684,1.739759
685,1.273251
686,1.178738
687,1.99975
688,1.542345
689,1.351734
690,1.450593
691,1.144049
692,1.050397
693,0.746389
694,0.60034
695,0.581903
696,0.452818
697,0.508746
698,0.38522
699,0.450289
700,0.395159
701,0.367018
702,0.090799
703,0.100335
704,0.095783
705,0.048772
706,0.043305
707,0.040706
708,0.039874
709,0.040738
710,0.038769
711,0.418465
712,0.322742
713,0.259361
714,0.360424
715,0.258064
716,0.211229
717,0.244999
718,0.189939
719,0.161214
720,0.27461
721,0.244741
722,0.203357
723,0.125158
724,0.070346
725,0.063519
726,0.097326
727,0.074471
728,0.062833
729,0.123612
730,0.151621
731,0.136319
732,0.046275
733,0.057142
734,0.060014
735,0.023042
736,0.040775
737,0.044927
738,0.704482
739,0.59492
740,0.462891
741,0.322534
742,0.318838
743,0.263698
744,0.243226
745,0.265668
746,0.220983
747,0.406749
748,0.367045
749,0.303086
750,0.207608
751,0.122274
752,0.091384
753,0.078665
754,0.101283
755,0.090422
756,0.073942
757,0.078914
758,0.085119
759,0.080024
760,0.080031
761,0.081604
762,0.052315
763,0.055717
764,0.058195
765,0.690155
766,0.553119
767,0.553374
768,1.314537
769,0.98762
770,0.903282
771,0.628935
772,0.5497
773,0.544371
774,0.204729
775,0.217682
776,0.217598
777,0.162328
778,0.262244
779,0.148772
780,0.142703
781,0.149213
782,0.147798
783,0.051772
784,0.100231
785,0.084668
786,0.026576
787,0.048648
788,0.034411
789,0.003355
790,0.031572
791,0.030177
792,0.488489
793,0.404511
794,0.213561
795,0.680288
796,0.435555
797,0.252653
798,0.267038
799,0.263052
800,0.142143
801,0.18672
802,0.214095
803,0.149189
804,0.082855
805,0.064673
806,0.056864
807,0.054361
808,0.08075
809,0.05514
810,0.11199
811,0.117123
812,0.118979
813,0.077248
814,0.072843
815,0.067278
816,0.049399
817,0.044975
818,0.046946
819,0.680394
820,0.572111
821,0.501741
822,0.651916
823,0.524546
824,0.454182
825,0.490854
826,0.396276
827,0.358648
828,0.374391
829,0.33398
830,0.301695
831,0.191252
832,0.138083
833,0.117403
834,0.153119
835,0.120704
836,0.114499
837,0.895513
838,0.405998
839,0.367644
840,0.907239
841,0.46912
842,0.393457
843,0.533119
844,0.257129
845,0.216803
846,4.024524
847,2.532968
848,1.740169
849,5.31135
850,3.425491
851,2.355351
852,2.698379
853,1.672427
854,1.280009
855,1.778292
856,1.079277
857,0.919662
858,0.549233
859,0.747625
860,0.401453
861,0.812184
862,0.482724
863,0.390797
864,0.091825
865,0.102823
866,0.11964
867,0.051212
868,0.054134
869,0.054377
870,0.033296
871,0.036853
872,0.044124
873,0.498824
874,0.484678
875,0.464029
876,0.340734
877,0.333559
878,0.314302
879,0.19161
880,0.195814
881,0.187846
882,0.260458
883,0.26222
884,0.250619
885,0.214732
886,0.133953
887,0.069628
888,0.061175
889,0.064926
890,0.06576
891,0.426346
892,0.23719
893,0.171328
894,0.517236
895,0.235168
896,0.172465
897,0.273517
898,0.169537
899,0.117235
900,1.693258
901,0.801784
902,0.520925
903,1.852473
904,0.841651
905,0.557642
906,1.364602
907,0.698683
908,0.458647
909,0.845549
910,0.421498
911,0.267428
912,0.19275
913,0.216253
914,0.167772
915,0.484764
916,0.266341
917,0.170591
918,0.175674
919,0.186562
920,0.200302
921,0.132528
922,0.13626
923,0.139079
924,0.089453
925,0.094026
926,0.102407
927,1.256942
928,1.069151
929,0.962832
930,1.095088
931,0.922999
932,0.841201
933,0.702308
934,0.628501
935,0.600552
936,0.537555
937,0.537967
938,0.48833
939,0.400728
940,0.31378
941,0.216191
942,0.214294
943,0.221058
944,0.212806
945,0.060467
946,0.047094
947,0.04367
948,0.044863
949,0.035042
950,0.032195
951,0.032664
952,0.025688
953,0.025522
954,0.501996
955,0.380401
956,0.276258
957,0.342862
958,0.242587
959,0.190093
960,0.250259
961,0.18576
962,0.145211
963,0.271725
964,0.200112
965,0.159222
966,0.085095
967,0.061998
968,0.04258
969,0.0809
970,0.051109
971,0.042274
972,0.208774
973,0.266772
974,0.301695
975,0.23781
976,0.255809
977,0.272558
978,0.131137
979,0.155174
980,0.189881
981,1.1457
982,1.147082
983,1.080534
984,1.715238
985,1.51962
986,1.332855
987,0.832278
988,0.863044
989,0.815441
990,0.546687
991,0.585087
992,0.573799
993,0.468087
994,0.574108
995,0.39951
996,0.340118
997,0.379014
998,0.38278
999,0.097171
1000,0.102877
1001,0.100908
1002,0.046435
1003,0.038081
1004,0.037069
1005,0.036878
1006,0.031824
1007,0.03523
1008,0.435231
1009,0.327863
1010,0.26089
1011,0.375071
1012,0.253191
1013,0.196552
1014,0.28839
1015,0.199191
1016,0.169029
1017,0.311518
1018,0.264622
1019,0.210935
1020,0.122519
1021,0.053807
1022,0.057568
1023,0.108246
1024,0.074214
1025,0.058939
1026,0.089587
1027,0.101917
1028,0.117657
1029,0.062662
1030,0.063221
1031,0.072335
1032,0.038486
1033,0.044027
1034,0.058615
1035,1.445131
1036,1.048359
1037,0.814447
1038,1.329155
1039,0.974279
1040,0.722167
1041,0.708447
1042,0.582972
1043,0.474333
1044,0.519495
1045,0.397016
1046,0.341635
1047,0.214524
1048,0.17228
1049,0.12689
1050,0.139782
1051,0.13454
1052,0.134967
1053,0.040591
1054,0.047836
1055,0.052844
1056,0.033417
1057,0.039632
1058,0.044994
1059,0.024985
1060,0.031375
1061,0.037553
1062,0.321713
1063,0.316955
1064,0.308474
1065,0.220091
1066,0.22544
1067,0.224693
1068,0.172628
1069,0.187472
1070,0.18924
1071,0.173176
1072,0.173934
1073,0.173386
1074,0.115083
1075,0.096371
1076,0.07762
1077,0.060264
1078,0.070744
1079,0.074933
1080,0.068072
1081,0.073373
1082,0.069001
1083,0.048972
1084,0.059653
1085,0.062574
1086,0.042155
1087,0.054283
1088,0.057839
1089,0.35801
1090,0.302407
1091,0.258375
1092,0.235784
1093,0.209091
1094,0.185322
1095,0.205667
1096,0.184931
1097,0.167017
1098,0.195165
1099,0.172835
1100,0.14312
1101,0.099738
1102,0.08464
1103,0.079107
1104,0.08533
1105,0.084394
1106,0.077716
1107,0.25299
1108,0.262624
1109,0.27214
1110,0.200467
1111,0.197374
1112,0.201696
1113,0.152469
1114,0.155197
1115,0.16917
1116,2.573776
1117,2.567424
1118,2.15801
1119,1.394494
1120,1.379045
1121,1.233268
1122,1.072227
1123,1.068279
1124,0.966365
1125,0.853061
1126,0.874122
1127,0.818805
1128,0.588163
1129,0.428078
1130,0.304973
1131,0.268697
1132,0.280246
1133,0.295463
1134,0.203486
1135,0.225113
1136,0.196422
1137,0.174703
1138,0.178279
1139,0.151444
1140,0.138145
1141,0.138882
1142,0.120218
1143,1.004607
1144,0.815522
1145,0.636206
1146,0.94345
1147,0.752762
1148,0.586513
1149,0.803764
1150,0.626705
1151,0.506558
1152,0.608334
1153,0.535865
1154,0.41533
1155,0.297184
1156,0.255915
1157,0.215642
1158,0.359989
1159,0.300504
1160,0.215287
1161,0.062876
1162,0.062141
1163,0.063585
1164,0.060455
1165,0.060279
1166,0.064371
1167,0.059756
1168,0.059983
1169,0.064302
1170,0.253359
1171,0.230313
1172,0.215653
1173,0.230786
1174,0.21416
1175,0.201625
1176,0.207629
1177,0.196797
1178,0.187938
1179,0.178505
1180,0.16158
1181,0.153055
1182,0.110727
1183,0.102588
1184,0.097563
1185,0.096392
1186,0.09391
1187,0.092428
1188,0.143155
1189,0.166069
1190,0.176189
1191,0.089984
1192,0.102839
1193,0.117338
1194,0.067003
1195,0.082562
1196,0.098141
1197,0.779838
1198,0.670907
1199,0.593129
1200,0.671009
1201,0.580957
1202,0.522279
1203,0.388304
1204,0.385899
1205,0.366153
1206,0.399869
1207,0.375646
1208,0.343487
1209,0.255039
1210,0.204816
1211,0.160623
1212,0.147328
1213,0.156445
1214,0.154583
1215,0.140904
1216,0.157799
1217,0.142753
1218,0.086417
1219,0.097369
1220,0.082316
1221,0.078565
1222,0.092135
1223,0.085883
1224,0.756286
1225,0.622132
1226,0.486517
1227,0.667861
1228,0.55069
1229,0.430976
1230,0.591492
1231,0.51794
1232,0.441211
1233,0.430558
1234,0.405055
1235,0.314041
1236,0.178775
1237,0.124988
1238,0.136959
1239,0.198702
1240,0.194193
1241,0.136646
1242,0.180927
1243,0.189587
1244,0.192012
1245,0.133318
1246,0.142067
1247,0.144805
1248,0.125844
1249,0.135401
1250,0.137849
1251,1.303728
1252,1.273307
1253,1.163716
1254,0.930968
1255,0.919822
1256,0.839243
1257,0.917997
1258,0.909222
1259,0.828354
1260,0.638099
1261,0.639082
1262,0.613435
1263,0.449041
1264,0.298529
1265,0.287141
1266,0.267125
1267,0.280488
1268,0.284733
1269,0.083212
1270,0.099239
1271,0.096492
1272,0.058879
1273,0.058926
1274,0.057865
1275,0.04537
1276,0.051701
1277,0.05347
1278,0.261128
1279,0.2409
1280,0.222762
1281,0.349304
1282,0.304208
1283,0.265216
1284,0.228872
1285,0.211542
1286,0.188772
1287,0.179998
1288,0.171951
1289,0.151362
1290,0.113892
1291,0.111292
1292,0.087094
1293,0.097623
1294,0.095506
1295,0.086184
1296,0.045487
1297,0.04616
1298,0.042923
1299,0.036583
1300,0.036886
1301,0.037904
1302,0.030231
1303,0.03368
1304,0.035884
1305,0.385838
1306,0.320755
1307,0.266109
1308,0.280886
1309,0.228571
1310,0.20281
1311,0.219105
1312,0.185622
1313,0.166409
1314,0.16424
1315,0.137509
1316,0.108095
1317,0.065103
1318,0.071715
1319,0.063109
1320,0.080349
1321,0.071246
1322,0.062839
1323,0.068511
1324,0.073191
1325,0.082978
1326,0.037763
1327,0.034444
1328,0.033869
1329,0.029114
1330,0.028749
1331,0.030556
1332,0.364996
1333,0.257613
1334,0.233977
1335,0.39391
1336,0.277481
1337,0.225461
1338,0.258763
1339,0.170996
1340,0.157533
1341,0.217146
1342,0.173086
1343,0.1549
1344,0.097696
1345,0.071524
1346,0.057569
1347,0.084271
1348,0.061371
1349,0.056898
1350,0.245984
1351,0.284102
1352,0.302012
1353,0.206134
1354,0.212296
1355,0.211567
1356,0.152683
1357,0.164152
1358,0.175232
1359,1.369198
1360,1.281301
1361,1.153238
1362,1.099074
1363,1.035154
1364,0.947079
1365,0.747213
1366,0.739851
1367,0.7121
1368,0.810822
1369,0.789089
1370,0.694451
1371,0.567082
1372,0.395535
1373,0.298662
1374,0.2857
1375,0.294741
1376,0.281994
1377,0.105675
1378,0.133699
1379,0.130832
1380,0.094153
1381,0.101509
1382,0.101692
1383,0.057068
1384,0.066978
1385,0.067343
1386,0.445707
1387,0.392703
1388,0.353137
1389,0.508883
1390,0.438165
1391,0.383694
1392,0.326988
1393,0.289816
1394,0.255349
1395,0.277382
1396,0.264891
1397,0.228456
1398,0.181235
1399,0.173407
1400,0.121716
1401,0.157061
1402,0.146023
1403,0.123084
1404,0.271432
1405,0.26698
1406,0.266911
1407,0.226529
1408,0.226755
1409,0.226493
1410,0.166141
1411,0.166634
1412,0.166516
1413,1.42771
1414,1.385576
1415,1.319525
1416,1.232337
1417,1.205162
1418,1.134218
1419,0.919281
1420,0.899427
1421,0.859011
1422,0.816919
1423,0.812212
1424,0.773168
1425,0.596317
1426,0.446202
1427,0.366487
1428,0.37236
1429,0.367732
1430,0.354424
1431,0.076584
1432,0.103934
1433,0.128779
1434,0.049764
1435,0.059393
1436,0.059753
1437,0.046987
1438,0.056245
1439,0.065626
1440,0.538672
1441,0.507206
1442,0.481795
1443,0.479984
1444,0.444456
1445,0.427036
1446,0.32673
1447,0.323488
1448,0.309339
1449,0.314257
1450,0.33248
1451,0.316028
1452,0.232617
1453,0.167803
1454,0.136331
1455,0.128504
1456,0.13459
1457,0.133279
1458,0.099296
1459,0.13234
1460,0.117694
1461,0.079509
1462,0.080243
1463,0.063138
1464,0.035885
1465,0.050961
1466,0.051827
1467,0.698909
1468,0.564549
1469,0.401585
1470,1.053548
1471,0.724722
1472,0.517883
1473,0.515277
1474,0.427303
1475,0.331216
1476,0.283705
1477,0.285896
1478,0.224153
1479,0.131088
1480,0.128492
1481,0.104532
1482,0.121541
1483,0.124285
1484,0.104285
1485,0.115968
1486,0.123215
1487,0.100463
1488,0.071932
1489,0.061312
1490,0.044814
1491,0.048819
1492,0.051212
1493,0.048663
1494,0.885398
1495,0.442724
1496,0.270901
1497,0.821287
1498,0.387125
1499,0.244964
1500,0.510321
1501,0.285197
1502,0.193475
1503,0.395507
1504,0.26212
1505,0.174987
1506,0.084377
1507,0.055276
1508,0.064063
1509,0.117476
1510,0.093755
1511,0.064233
1512,0.152216
1513,0.129804
1514,0.117427
1515,0.134816
1516,0.103185
1517,0.086481
1518,0.12843
1519,0.085675
1520,0.071369
1521,1.017751
1522,0.713973
1523,0.510252
1524,1.007363
1525,0.704479
1526,0.495556
1527,0.984743
1528,0.669729
1529,0.470841
1530,0.486562
1531,0.386706
1532,0.273819
1533,0.183144
1534,0.169411
1535,0.163137
1536,0.311841
1537,0.228291
1538,0.167405
1539,0.086816
1540,0.093391
1541,0.08527
1542,0.060452
1543,0.060697
1544,0.055155
1545,0.048899
1546,0.053355
1547,0.049649
1548,0.682379
1549,0.519335
1550,0.39856
1551,0.572424
1552,0.454558
1553,0.355922
1554,0.388839
1555,0.334101
1556,0.269967
1557,0.429063
1558,0.359659
1559,0.28729
1560,0.153271
1561,0.111477
1562,0.098695
1563,0.158294
1564,0.137268
1565,0.098628
1566,0.133244
1567,0.150191
1568,0.136186
1569,0.119756
1570,0.115367
1571,0.096808
1572,0.096959
1573,0.097966
1574,0.091977
1575,0.776655
1576,0.558283
1577,0.416592
1578,0.758821
1579,0.538385
1580,0.392007
1581,0.584449
1582,0.416228
1583,0.329965
1584,0.406108
1585,0.342989
1586,0.264641
1587,0.190328
1588,0.159334
1589,0.156162
1590,0.228857
1591,0.192509
1592,0.15452
1593,0.175784
1594,0.125992
1595,0.10304
1596,0.205984
1597,0.082991
1598,0.058253
1599,0.030924
1600,0.04168
1601,0.033375
1602,1.114155
1603,0.420151
1604,0.194602
1605,1.764972
1606,0.551912
1607,0.27909
1608,0.803422
1609,0.360647
1610,0.181016
1611,0.480222
1612,0.290458
1613,0.173262
1614,0.057221
1615,0.053467
1616,0.052245
1617,0.149655
1618,0.113078
1619,0.053342
1620,0.109225
1621,0.130846
1622,0.130751
1623,0.051991
1624,0.058739
1625,0.060033
1626,0.033449
1627,0.044582
1628,0.04756
1629,0.42529
1630,0.386074
1631,0.337899
1632,0.294721
1633,0.271451
1634,0.243829
1635,0.199219
1636,0.199315
1637,0.189153
1638,0.298162
1639,0.284918
1640,0.249924
1641,0.167458
1642,0.113414
1643,0.070696
1644,0.064146
1645,0.075115
1646,0.069257
1647,0.140384
1648,0.143154
1649,0.147084
1650,0.131767
1651,0.132949
1652,0.131375
1653,0.094403
1654,0.096016
1655,0.097122
1656,0.559702
1657,0.559669
1658,0.551407
1659,0.515511
1660,0.514228
1661,0.503044
1662,0.466397
1663,0.461734
1664,0.44709
1665,0.283107
1666,0.28837
1667,0.287168
1668,0.263454
1669,0.242099
1670,0.182966
1671,0.182226
1672,0.184391
1673,0.181929
1674,0.140129
1675,0.159402
1676,0.154921
1677,0.069383
1678,0.080001
1679,0.086933
1680,0.047527
1681,0.062286
1682,0.073152
1683,0.93315
1684,0.827941
1685,0.713788
1686,0.523415
1687,0.490877
1688,0.446744
1689,0.421682
1690,0.416645
1691,0.382052
1692,0.528934
1693,0.488209
1694,0.432945
1695,0.30777
1696,0.17343
1697,0.129509
1698,0.129318
1699,0.142459
1700,0.133294
1701,0.104315
1702,0.101175
1703,0.102864
1704,0.084762
1705,0.085001
1706,0.087157
1707,0.081179
1708,0.081479
1709,0.085706
1710,0.55614
1711,0.487739
1712,0.418638
1713,0.423642
1714,0.392612
1715,0.336249
1716,0.396671
1717,0.372523
1718,0.318263
1719,0.340392
1720,0.31432
1721,0.287185
1722,0.193272
1723,0.165992
1724,0.145303
1725,0.156531
1726,0.153469
1727,0.140153
1728,0.115774
1729,0.114287
1730,0.111338
1731,0.068373
1732,0.070491
1733,0.073396
1734,0.059066
1735,0.064593
1736,0.071794
1737,1.304359
1738,0.76354
1739,0.531845
1740,1.054345
1741,0.619056
1742,0.453456
1743,0.68877
1744,0.478617
1745,0.368826
1746,0.452911
1747,0.419582
1748,0.340838
1749,0.20167
1750,0.164239
1751,0.149849
1752,0.157716
1753,0.16256
1754,0.144928
1755,0.076444
1756,0.112531
1757,0.11131
1758,0.080635
1759,0.091411
1760,0.085653
1761,0.029281
1762,0.045408
1763,0.050092
1764,0.706838
1765,0.548582
1766,0.420233
1767,1.262668
1768,0.803593
1769,0.567234
1770,0.530943
1771,0.498522
1772,0.376817
1773,0.267387
1774,0.302433
1775,0.243366
1776,0.148549
1777,0.185068
1778,0.117428
1779,0.113092
1780,0.149279
1781,0.115844
1782,0.166483
1783,0.148946
1784,0.133565
1785,0.132203
1786,0.115203
1787,0.112186
1788,0.114941
1789,0.103494
1790,0.104624
1791,1.410686
1792,0.990665
1793,0.809752
1794,1.164648
1795,0.827043
1796,0.70619
1797,0.891406
1798,0.617653
1799,0.54989
1800,0.694702
1801,0.527843
1802,0.421171
1803,0.259112
1804,0.229948
1805,0.210445
1806,0.312385
1807,0.233337
1808,0.208784
1809,0.112352
1810,0.120204
1811,0.100662
1812,0.048607
1813,0.04494
1814,0.03324
1815,0.030648
1816,0.036793
1817,0.035776
1818,1.123576
1819,0.55546
1820,0.357524
1821,0.924712
1822,0.429313
1823,0.288623
1824,0.521267
1825,0.293459
1826,0.201477
1827,0.447492
1828,0.315736
1829,0.225457
1830,0.125756
1831,0.063272
1832,0.065527
1833,0.104822
1834,0.089448
1835,0.065853
1836,0.107369
1837,0.105741
1838,0.091123
1839,0.084181
1840,0.084773
1841,0.082941
1842,0.069229
1843,0.074217
1844,0.074485
1845,0.589193
1846,0.499336
1847,0.440687
1848,0.417058
1849,0.365441
1850,0.334783
1851,0.360732
1852,0.329317
1853,0.308326
1854,0.374093
1855,0.323996
1856,0.281205
1857,0.205648
1858,0.165022
1859,0.144472
1860,0.152948
1861,0.148642
1862,0.138343
1863,0.196791
1864,0.200129
1865,0.166131
1866,0.187966
1867,0.115323
1868,0.078024
1869,0.084198
1870,0.09014
