ID,Target Pressure (bar)
594,0.126974
595,0.126974
596,0.124636
597,0.075339
598,0.072446
599,0.072446
600,0.062836
601,0.064769
602,0.065868
603,1.032898
604,0.571877
605,0.405804
606,0.943743
607,0.558641
608,0.409227
609,0.457965
610,0.287531
611,0.283251
612,0.365311
613,0.319078
614,0.313284
615,0.175261
616,0.134852
617,0.124934
618,0.115272
619,0.112628
620,0.116817
621,0.167346
622,0.180875
623,0.162828
624,0.137914
625,0.137581
626,0.130016
627,0.071505
628,0.078817
629,0.078817
630,1.76616
631,0.996121
632,0.812406
633,2.320955
634,1.05302
635,0.828366
636,1.239573
637,0.67686
638,0.615598
639,0.759009
640,0.694196
641,0.642277
642,0.231658
643,0.225677
644,0.184406
645,0.19283
646,0.19283
647,0.16616
648,0.125226
649,0.126801
650,0.123527
651,0.084372
652,0.082865
653,0.082865
654,0.062652
655,0.070141
656,0.07024
657,0.609617
658,0.49368
659,0.366086
660,0.635239
661,0.49368
662,0.366711
663,0.555439
664,0.492342
665,0.369723
666,0.295085
667,0.332758
668,0.283884
669,0.175111
670,0.140426
671,0.140426
672,0.166605
673,0.165079
674,0.137354
675,0.26085
676,0.247229
677,0.252982
678,0.258283
679,0.251178
680,0.24742
681,0.188429
682,0.187278
683,0.20204
684,2.04571
685,1.759748
686,1.480098
687,2.109824
688,1.744225
689,1.503318
690,1.394112
691,1.34613
692,1.233698
693,0.85722
694,0.692857
695,0.652533
696,0.644198
697,0.631282
698,0.426072
699,0.415289
700,0.413056
701,0.426072
702,0.096922
703,0.095389
704,0.095565
705,0.044688
706,0.043831
707,0.04125
708,0.040805
709,0.037273
710,0.037057
711,0.290717
712,0.245206
713,0.192232
714,0.291859
715,0.226206
716,0.195842
717,0.284984
718,0.238107
719,0.202806
720,0.248218
721,0.236498
722,0.199819
723,0.104522
724,0.078295
725,0.075158
726,0.099878
727,0.083722
728,0.081094
729,0.137383
730,0.135043
731,0.137249
732,0.052777
733,0.059092
734,0.058723
735,0.05369
736,0.064195
737,0.064782
738,0.524901
739,0.484478
740,0.453348
741,0.338749
742,0.317768
743,0.289046
744,0.22516
745,0.231019
746,0.221335
747,0.352919
748,0.314735
749,0.293297
750,0.212978
751,0.171593
752,0.118368
753,0.119448
754,0.120744
755,0.126565
756,0.090733
757,0.090733
758,0.092963
759,0.067623
760,0.067848
761,0.061598
762,0.060633
763,0.059538
764,0.058532
765,0.586037
766,0.502274
767,0.480407
768,1.16419
769,0.7165
770,0.66305
771,0.536878
772,0.45965
773,0.395711
774,0.222433
775,0.211067
776,0.210908
777,0.218913
778,0.22283
779,0.140888
780,0.151226
781,0.143515
782,0.139333
783,0.124314
784,0.122409
785,0.122409
786,0.045356
787,0.044083
788,0.043259
789,0.036365
790,0.038479
791,0.040608
792,0.678957
793,0.426727
794,0.328553
795,1.009781
796,0.49868
797,0.359865
798,0.368764
799,0.322938
800,0.264515
801,0.347819
802,0.245489
803,0.22885
804,0.116021
805,0.071281
806,0.073678
807,0.088006
808,0.079976
809,0.06905
810,0.128292
811,0.127426
812,0.128741
813,0.111305
814,0.109727
815,0.108922
816,0.058444
817,0.06456
818,0.065358
819,0.714805
820,0.70256
821,0.5791
822,0.567126
823,0.581826
824,0.455505
825,0.479306
826,0.48487
827,0.367676
828,0.374447
829,0.33304
830,0.329539
831,0.178762
832,0.152942
833,0.143145
834,0.160961
835,0.146035
836,0.128188
837,0.277426
838,0.277426
839,0.285832
840,0.278357
841,0.278454
842,0.267922
843,0.202774
844,0.198355
845,0.199262
846,2.993083
847,2.646032
848,1.231202
849,3.101274
850,2.759547
851,1.593126
852,2.294247
853,2.025671
854,0.978623
855,1.42227
856,1.255836
857,0.905646
858,0.607658
859,0.530164
860,0.455084
861,0.436384
862,0.413534
863,0.437137
864,0.100623
865,0.10008
866,0.120442
867,0.066835
868,0.070771
869,0.072119
870,0.056222
871,0.061262
872,0.061284
873,0.572371
874,0.572371
875,0.572371
876,0.303427
877,0.303918
878,0.304261
879,0.203413
880,0.203413
881,0.200562
882,0.255709
883,0.261491
884,0.261491
885,0.183368
886,0.159781
887,0.107901
888,0.106079
889,0.106118
890,0.107551
891,0.171557
892,0.159655
893,0.160655
894,0.209132
895,0.192959
896,0.192959
897,0.134397
898,0.131987
899,0.131654
900,1.526653
901,0.677998
902,0.525367
903,1.473168
904,0.646442
905,0.525367
906,1.354928
907,0.581137
908,0.498494
909,0.393684
910,0.340028
911,0.330363
912,0.204765
913,0.189292
914,0.1674
915,0.285709
916,0.242037
917,0.171742
918,0.11335
919,0.114225
920,0.122676
921,0.082374
922,0.078951
923,0.07328
924,0.061566
925,0.061566
926,0.062941
927,1.173744
928,1.037491
929,0.833745
930,0.810492
931,0.688229
932,0.618429
933,0.466474
934,0.509376
935,0.451896
936,0.392135
937,0.399507
938,0.383919
939,0.297339
940,0.229541
941,0.1332
942,0.121246
943,0.120794
944,0.124011
945,0.064361
946,0.064227
947,0.063637
948,0.040469
949,0.039946
950,0.042554
951,0.039482
952,0.039379
953,0.04115
954,0.505495
955,0.44792
956,0.364553
957,0.430462
958,0.36643
959,0.280626
960,0.350109
961,0.27671
962,0.216453
963,0.298854
964,0.266649
965,0.210821
966,0.116838
967,0.096678
968,0.078409
969,0.102713
970,0.0823
971,0.078409
972,0.253665
973,0.275254
974,0.275254
975,0.196917
976,0.209008
977,0.210828
978,0.126215
979,0.14609
980,0.159307
981,1.083156
982,1.066695
983,1.042278
984,1.049209
985,1.045537
986,1.058791
987,0.626242
988,0.718026
989,0.727083
990,0.526905
991,0.493708
992,0.493113
993,0.549269
994,0.53809
995,0.338831
996,0.3256
997,0.330907
998,0.332709
999,0.096312
1000,0.093792
1001,0.094094
1002,0.04513
1003,0.041446
1004,0.041504
1005,0.039388
1006,0.038087
1007,0.040526
1008,0.448777
1009,0.384294
1010,0.336971
1011,0.34061
1012,0.254485
1013,0.211776
1014,0.305041
1015,0.233648
1016,0.176472
1017,0.318672
1018,0.224915
1019,0.19652
1020,0.128601
1021,0.078344
1022,0.083347
1023,0.150551
1024,0.115488
1025,0.083347
1026,0.103154
1027,0.099414
1028,0.101779
1029,0.089405
1030,0.084038
1031,0.082865
1032,0.067492
1033,0.065834
1034,0.066467
1035,1.534875
1036,1.0402
1037,0.650823
1038,1.468279
1039,0.962322
1040,0.650823
1041,1.355893
1042,0.722757
1043,0.399194
1044,0.311354
1045,0.268012
1046,0.230267
1047,0.216583
1048,0.21407
1049,0.129501
1050,0.131302
1051,0.128047
1052,0.126668
1053,0.077122
1054,0.075222
1055,0.073438
1056,0.041898
1057,0.041898
1058,0.041575
1059,0.041085
1060,0.04072
1061,0.043453
1062,0.33626
1063,0.327593
1064,0.324035
1065,0.303041
1066,0.287307
1067,0.287307
1068,0.257505
1069,0.238019
1070,0.236809
1071,0.199945
1072,0.189764
1073,0.196852
1074,0.139336
1075,0.1138
1076,0.072952
1077,0.067477
1078,0.072274
1079,0.072379
1080,0.067519
1081,0.0636
1082,0.064628
1083,0.058134
1084,0.049585
1085,0.054605
1086,0.058742
1087,0.049659
1088,0.055495
1089,0.373482
1090,0.331634
1091,0.292984
1092,0.276396
1093,0.216165
1094,0.205321
1095,0.196354
1096,0.191669
1097,0.194301
1098,0.180133
1099,0.202024
1100,0.191934
1101,0.102293
1102,0.09499
1103,0.10956
1104,0.107149
1105,0.11628
1106,0.10956
1107,0.257724
1108,0.231093
1109,0.23773
1110,0.184296
1111,0.18094
1112,0.210501
1113,0.162443
1114,0.159088
1115,0.195711
1116,3.680765
1117,2.879477
1118,2.354394
1119,1.894148
1120,1.882998
1121,1.431569
1122,1.234345
1123,1.234345
1124,1.216678
1125,1.123894
1126,1.122294
1127,1.122294
1128,0.649639
1129,0.433274
1130,0.362697
1131,0.336977
1132,0.323935
1133,0.338216
1134,0.156461
1135,0.173499
1136,0.18425
1137,0.136004
1138,0.129384
1139,0.132411
1140,0.110123
1141,0.109491
1142,0.113732
1143,0.609178
1144,0.599727
1145,0.454512
1146,0.597646
1147,0.592474
1148,0.460047
1149,0.496271
1150,0.431442
1151,0.352451
1152,0.616346
1153,0.596488
1154,0.447803
1155,0.240251
1156,0.205229
1157,0.194002
1158,0.25988
1159,0.23552
1160,0.19543
1161,0.087775
1162,0.087702
1163,0.087702
1164,0.078314
1165,0.07824
1166,0.079663
1167,0.077385
1168,0.077311
1169,0.078422
1170,0.251842
1171,0.247907
1172,0.213238
1173,0.235731
1174,0.231327
1175,0.196657
1176,0.23818
1177,0.230114
1178,0.226814
1179,0.28713
1180,0.256636
1181,0.24669
1182,0.1341
1183,0.124823
1184,0.124823
1185,0.130342
1186,0.125573
1187,0.129793
1188,0.131962
1189,0.156559
1190,0.144854
1191,0.093908
1192,0.093908
1193,0.100299
1194,0.071491
1195,0.072269
1196,0.073787
1197,0.659467
1198,0.748871
1199,0.660487
1200,0.576691
1201,0.677302
1202,0.641488
1203,0.462937
1204,0.449302
1205,0.500609
1206,0.461989
1207,0.448177
1208,0.390358
1209,0.250023
1210,0.219097
1211,0.144946
1212,0.131544
1213,0.135593
1214,0.135593
1215,0.145542
1216,0.145149
1217,0.144099
1218,0.0861
1219,0.090244
1220,0.090244
1221,0.068613
1222,0.078053
1223,0.07852
1224,0.668647
1225,0.623608
1226,0.538988
1227,0.637791
1228,0.514632
1229,0.428071
1230,0.541268
1231,0.401878
1232,0.365842
1233,0.375328
1234,0.330219
1235,0.333134
1236,0.187294
1237,0.132785
1238,0.130748
1239,0.227394
1240,0.222677
1241,0.131374
1242,0.22799
1243,0.23151
1244,0.237605
1245,0.179595
1246,0.180722
1247,0.18929
1248,0.179595
1249,0.180722
1250,0.18929
1251,2.469929
1252,2.504195
1253,2.074652
1254,1.069087
1255,1.069087
1256,1.165345
1257,1.082746
1258,1.082746
1259,1.179004
1260,0.646803
1261,0.646803
1262,0.646631
1263,0.402533
1264,0.316216
1265,0.316216
1266,0.31183
1267,0.31183
1268,0.31183
1269,0.082667
1270,0.091801
1271,0.093437
1272,0.069443
1273,0.069197
1274,0.068203
1275,0.064864
1276,0.066513
1277,0.067302
1278,0.369197
1279,0.386514
1280,0.343324
1281,0.417964
1282,0.402427
1283,0.352143
1284,0.275794
1285,0.238796
1286,0.209089
1287,0.246034
1288,0.216654
1289,0.18036
1290,0.139163
1291,0.127498
1292,0.111671
1293,0.119864
1294,0.115517
1295,0.110372
1296,0.07481
1297,0.072129
1298,0.067257
1299,0.053395
1300,0.053446
1301,0.05176
1302,0.047831
1303,0.04841
1304,0.050136
1305,0.433107
1306,0.384868
1307,0.33936
1308,0.303394
1309,0.290738
1310,0.2739
1311,0.292313
1312,0.257123
1313,0.236763
1314,0.206505
1315,0.199046
1316,0.20088
1317,0.118717
1318,0.117122
1319,0.110707
1320,0.122557
1321,0.121073
1322,0.110123
1323,0.079463
1324,0.078125
1325,0.077273
1326,0.070208
1327,0.070152
1328,0.066286
1329,0.045714
1330,0.044801
1331,0.047585
1332,0.439879
1333,0.466083
1334,0.383579
1335,0.441382
1336,0.399615
1337,0.348524
1338,0.355835
1339,0.231623
1340,0.234696
1341,0.265201
1342,0.227296
1343,0.180498
1344,0.099188
1345,0.08821
1346,0.079845
1347,0.107032
1348,0.085879
1349,0.079845
1350,0.211325
1351,0.244931
1352,0.245406
1353,0.130156
1354,0.148139
1355,0.152356
1356,0.105181
1357,0.126054
1358,0.13388
1359,1.182054
1360,1.091462
1361,1.044458
1362,1.063142
1363,0.98745
1364,0.950878
1365,0.794073
1366,0.79022
1367,0.79022
1368,0.76911
1369,0.75781
1370,0.675976
1371,0.541435
1372,0.453114
1373,0.279343
1374,0.241075
1375,0.269563
1376,0.278391
1377,0.111851
1378,0.1171
1379,0.113826
1380,0.098768
1381,0.092166
1382,0.088892
1383,0.061062
1384,0.058449
1385,0.064648
1386,0.408932
1387,0.431266
1388,0.397669
1389,0.413981
1390,0.389425
1391,0.341709
1392,0.334115
1393,0.303008
1394,0.242991
1395,0.261357
1396,0.286296
1397,0.232311
1398,0.173849
1399,0.156453
1400,0.133646
1401,0.179061
1402,0.141568
1403,0.137353
1404,0.173541
1405,0.169852
1406,0.182006
1407,0.194563
1408,0.192886
1409,0.19281
1410,0.177888
1411,0.176524
1412,0.176524
1413,1.602878
1414,1.470476
1415,1.512042
1416,1.435652
1417,1.33262
1418,1.304175
1419,1.132737
1420,1.004751
1421,0.973293
1422,0.643583
1423,0.643583
1424,0.642628
1425,0.373498
1426,0.350882
1427,0.337721
1428,0.31538
1429,0.31538
1430,0.337721
1431,0.112686
1432,0.121529
1433,0.130866
1434,0.101065
1435,0.101065
1436,0.107898
1437,0.074368
1438,0.075201
1439,0.082449
1440,0.528588
1441,0.521176
1442,0.525113
1443,0.490273
1444,0.482861
1445,0.48227
1446,0.435133
1447,0.456803
1448,0.455493
1449,0.379443
1450,0.367587
1451,0.338735
1452,0.307393
1453,0.253911
1454,0.168577
1455,0.172932
1456,0.158348
1457,0.158763
1458,0.121223
1459,0.11884
1460,0.122059
1461,0.074578
1462,0.071176
1463,0.069262
1464,0.05293
1465,0.055669
1466,0.054483
1467,0.783372
1468,0.614318
1469,0.463167
1470,1.250528
1471,0.720615
1472,0.551263
1473,0.578559
1474,0.438436
1475,0.360517
1476,0.280627
1477,0.240487
1478,0.222278
1479,0.164078
1480,0.12475
1481,0.101066
1482,0.111232
1483,0.1221
1484,0.100862
1485,0.107037
1486,0.104941
1487,0.093521
1488,0.056714
1489,0.058831
1490,0.065773
1491,0.044898
1492,0.047295
1493,0.053277
1494,0.846797
1495,0.460065
1496,0.329651
1497,0.864372
1498,0.505706
1499,0.329651
1500,0.493255
1501,0.291693
1502,0.226282
1503,0.328469
1504,0.268656
1505,0.201067
1506,0.15483
1507,0.097262
1508,0.095898
1509,0.113895
1510,0.118447
1511,0.097948
1512,0.187201
1513,0.181338
1514,0.151571
1515,0.164685
1516,0.159006
1517,0.130027
1518,0.138541
1519,0.131543
1520,0.109872
1521,0.956872
1522,0.946082
1523,0.695266
1524,0.919995
1525,0.893107
1526,0.695266
1527,0.919995
1528,0.893107
1529,0.695266
1530,0.320568
1531,0.27731
1532,0.282709
1533,0.147434
1534,0.146626
1535,0.142352
1536,0.24458
1537,0.183747
1538,0.148992
1539,0.106517
1540,0.100876
1541,0.098416
1542,0.057922
1543,0.061093
1544,0.058466
1545,0.056892
1546,0.055893
1547,0.05794
1548,0.670297
1549,0.520845
1550,0.425728
1551,0.636351
1552,0.527677
1553,0.435718
1554,0.375165
1555,0.327872
1556,0.256169
1557,0.367987
1558,0.327434
1559,0.295309
1560,0.124177
1561,0.121149
1562,0.108279
1563,0.125816
1564,0.106877
1565,0.101156
1566,0.123944
1567,0.134841
1568,0.147947
1569,0.121733
1570,0.130347
1571,0.131208
1572,0.094428
1573,0.083711
1574,0.088157
1575,0.58442
1576,0.464534
1577,0.380012
1578,0.621392
1579,0.491407
1580,0.387159
1581,0.641039
1582,0.472454
1583,0.371966
1584,0.352
1585,0.335327
1586,0.298263
1587,0.183984
1588,0.156915
1589,0.141655
1590,0.203625
1591,0.155767
1592,0.146785
1593,0.156066
1594,0.133817
1595,0.120402
1596,0.128667
1597,0.095496
1598,0.097889
1599,0.04367
1600,0.047003
1601,0.047003
1602,1.732983
1603,0.392197
1604,0.29762
1605,2.364175
1606,0.543029
1607,0.305
1608,1.161605
1609,0.312283
1610,0.312379
1611,0.689484
1612,0.610916
1613,0.520063
1614,0.115758
1615,0.107295
1616,0.069078
1617,0.095289
1618,0.078344
1619,0.071979
1620,0.109746
1621,0.114881
1622,0.125542
1623,0.050059
1624,0.049605
1625,0.049978
1626,0.040387
1627,0.041994
1628,0.045252
1629,0.437798
1630,0.367688
1631,0.373985
1632,0.377219
1633,0.34571
1634,0.308614
1635,0.261458
1636,0.247419
1637,0.230939
1638,0.320749
1639,0.245873
1640,0.246664
1641,0.142533
1642,0.115827
1643,0.074744
1644,0.086991
1645,0.08375
1646,0.076056
1647,0.102696
1648,0.102696
1649,0.102371
1650,0.086278
1651,0.086391
1652,0.086067
1653,0.088249
1654,0.078444
1655,0.078444
1656,0.818075
1657,0.816594
1658,0.807646
1659,0.824941
1660,0.825004
1661,0.812543
1662,0.673639
1663,0.673702
1664,0.657582
1665,0.209176
1666,0.209176
1667,0.203053
1668,0.285747
1669,0.27539
1670,0.274586
1671,0.272224
1672,0.265093
1673,0.265659
1674,0.152258
1675,0.156016
1676,0.178929
1677,0.085217
1678,0.085217
1679,0.090887
1680,0.078484
1681,0.080111
1682,0.091047
1683,0.696317
1684,0.679349
1685,0.624699
1686,0.426264
1687,0.425575
1688,0.389647
1689,0.262185
1690,0.267321
1691,0.26753
1692,0.387022
1693,0.309804
1694,0.303186
1695,0.264788
1696,0.158012
1697,0.158537
1698,0.143355
1699,0.148467
1700,0.155366
1701,0.111358
1702,0.111358
1703,0.109192
1704,0.093352
1705,0.09195
1706,0.09195
1707,0.08899
1708,0.087588
1709,0.087588
1710,0.737001
1711,0.581238
1712,0.488836
1713,0.571616
1714,0.463192
1715,0.368363
1716,0.577406
1717,0.468982
1718,0.377759
1719,0.364514
1720,0.321634
1721,0.32207
1722,0.204042
1723,0.207964
1724,0.142268
1725,0.138442
1726,0.138442
1727,0.139962
1728,0.150565
1729,0.151266
1730,0.142111
1731,0.0955
1732,0.0955
1733,0.101257
1734,0.083906
1735,0.083906
1736,0.083908
1737,2.08379
1738,1.189544
1739,0.550322
1740,1.774844
1741,1.094564
1742,0.526833
1743,0.793259
1744,0.458302
1745,0.445305
1746,0.415846
1747,0.415473
1748,0.40091
1749,0.230077
1750,0.220818
1751,0.150765
1752,0.163947
1753,0.157287
1754,0.148964
1755,0.095471
1756,0.096544
1757,0.096544
1758,0.054319
1759,0.054008
1760,0.052853
1761,0.046929
1762,0.04584
1763,0.047555
1764,0.871607
1765,0.781019
1766,0.506829
1767,1.006355
1768,0.846441
1769,0.511695
1770,0.78244
1771,0.429728
1772,0.344846
1773,0.336589
1774,0.248071
1775,0.228567
1776,0.095993
1777,0.079957
1778,0.08078
1779,0.085113
1780,0.086331
1781,0.08164
1782,0.17994
1783,0.176358
1784,0.173415
1785,0.142693
1786,0.142693
1787,0.143455
1788,0.113642
1789,0.117877
1790,0.12071
1791,1.497331
1792,1.177439
1793,1.11185
1794,1.31555
1795,1.130402
1796,1.049565
1797,1.114811
1798,0.939285
1799,0.901815
1800,0.751023
1801,0.744144
1802,0.677103
1803,0.228889
1804,0.236507
1805,0.233854
1806,0.280199
1807,0.259852
1808,0.233854
1809,0.11182
1810,0.113735
1811,0.113184
1812,0.059866
1813,0.063144
1814,0.064433
1815,0.048777
1816,0.047983
1817,0.056006
1818,1.123403
1819,0.398567
1820,0.389562
1821,1.018018
1822,0.390066
1823,0.385065
1824,0.556589
1825,0.332196
1826,0.259588
1827,0.432431
1828,0.362203
1829,0.30987
1830,0.14956
1831,0.105608
1832,0.110432
1833,0.152735
1834,0.120969
1835,0.104499
1836,0.075012
1837,0.077882
1838,0.077629
1839,0.077764
1840,0.076198
1841,0.077283
1842,0.076895
1843,0.077085
1844,0.080146
1845,0.495875
1846,0.452582
1847,0.350339
1848,0.325741
1849,0.302019
1850,0.274658
1851,0.268641
1852,0.251809
1853,0.244388
1854,0.349908
1855,0.311948
1856,0.241547
1857,0.162312
1858,0.115434
1859,0.105212
1860,0.110311
1861,0.106237
1862,0.105212
1863,0.182866
1864,0.197309
1865,0.182691
1866,0.128961
1867,0.115961
1868,0.102764
1869,0.061312
1870,0.063861
